"BirdID","ColNestLaying","Date","Time_Since_sun_rise","Colony","Nest","Playback_type","Playback_file","Recording_day","playback","N_chicks","D_chicks","sex","Season","Feeding_visits","BirdID_CNL","exact_age","minimum_age","age_seasons","age_categorical","temperature","wind","class_breeder"
"BJ17024","32_14_2019-12-15","2020-01-10",70.9999999999999,"32","14","M",13,2,"one",3,12,"M","2019/2020",2,"BJ17024-32_14_2019-12-15",1321,1321,5,"could_breed",19.2,2.6,"helper"
"BJ17024","32_14_2019-12-15","2020-01-09",68,"32","14","C",1,1,"one",3,11,"M","2019/2020",1,"BJ17024-32_14_2019-12-15",1320,1320,5,"could_breed",17.8,0,"helper"
"BJ17029","8_9_2019-11-17","2019-12-11",107,"8","9","M",13,1,"five",3,10,"M","2019/2020",11,"BJ17029-8_9_2019-11-17",1290,1290,5,"could_breed",17.4,0,"parent"
"BJ17029","8_9_2019-11-17","2019-12-12",64,"8","9","C",10,2,"five",3,11,"M","2019/2020",10,"BJ17029-8_9_2019-11-17",1291,1291,5,"could_breed",16.8,2.8,"parent"
"BJ17029","8_9_2019-11-17","2019-12-13",79.0000000000001,"8","9","F",6,3,"five",3,12,"M","2019/2020",9,"BJ17029-8_9_2019-11-17",1292,1292,5,"could_breed",20.1,6.2,"parent"
"BJ17037","8_35_2019-11-17","2019-12-11",107,"8","35","M",13,1,"five",3,11,"M","2019/2020",1,"BJ17037-8_35_2019-11-17",1290,1290,5,"could_breed",17.4,0,"helper"
"BJ17040","8_67_2019-11-18","2019-12-11",107,"8","67","M",13,1,"five",3,9,"M","2019/2020",6,"BJ17040-8_67_2019-11-18",1290,1290,5,"could_breed",17.4,0,"parent"
"BJ17040","8_67_2019-11-18","2019-12-12",64,"8","67","C",10,2,"five",3,10,"M","2019/2020",7,"BJ17040-8_67_2019-11-18",1291,1291,5,"could_breed",16.8,2.8,"parent"
"BJ17040","8_67_2019-11-18","2019-12-13",79.0000000000001,"8","67","F",6,3,"five",3,11,"M","2019/2020",4,"BJ17040-8_67_2019-11-18",1292,1292,5,"could_breed",20.1,6.2,"parent"
"BJ17043","20_6_2017-12-25","2018-01-17",33,"20","6","C",12,2,"five",2,9,"M","2017/2018",1,"BJ17043-20_6_2017-12-25",597,597,3,"could_breed",20.3,5.8,"parent"
"BJ17043","20_6_2017-12-25","2018-01-18",29,"20","6","F",9,3,"five",2,10,"M","2017/2018",2,"BJ17043-20_6_2017-12-25",598,598,3,"could_breed",18.8,2.1,"parent"
"BJ17043","20_6_2017-12-25","2018-01-15",37,"20","6","F",6,1,"five",2,7,"M","2017/2018",1,"BJ17043-20_6_2017-12-25",595,595,3,"could_breed",22.4,2.1,"parent"
"BJ17046","31_46_2019-10-20","2019-11-14",79,"31","46","C",2,2,"three",3,11,"F","2019/2020",5,"BJ17046-31_46_2019-10-20",1263,1263,5,"could_breed",18,4.5,"parent"
"BJ17046","31_46_2019-10-20","2019-11-15",114,"31","46","M",13,3,"three",3,12,"F","2019/2020",8,"BJ17046-31_46_2019-10-20",1264,1264,5,"could_breed",16.8,3.2,"parent"
"BJ17051","32_1_2017-12-11","2018-01-12",35,"32","1","F",8,2,"two",2,17,"M","2017/2018",4,"BJ17051-32_1_2017-12-11",592,592,3,"could_breed",19.1,1.7,"helper"
"BJ17052","43_9_2017-12-07","2017-12-31",38,"43","9","C",12,2,"five",2,9,"F","2017/2018",2,"BJ17052-43_9_2017-12-07",580,580,3,"could_breed",18.1,1.6,"parent"
"BJ17052","43_9_2017-12-07","2017-12-30",39,"43","9","F",6,1,"five",2,8,"F","2017/2018",1,"BJ17052-43_9_2017-12-07",579,579,3,"could_breed",16.3,0,"parent"
"BJ17052","43_9_2017-12-07","2018-01-01",44,"43","9","F",9,3,"five",2,10,"F","2017/2018",5,"BJ17052-43_9_2017-12-07",581,581,3,"could_breed",19.1,4.5,"parent"
"BJ17053","32_14_2019-12-15","2020-01-10",70.9999999999999,"32","14","M",13,2,"one",3,12,"M","2019/2020",5,"BJ17053-32_14_2019-12-15",1320,1320,5,"could_breed",19.2,2.6,"parent"
"BJ17053","32_14_2019-12-15","2020-01-09",68,"32","14","C",1,1,"one",3,11,"M","2019/2020",4,"BJ17053-32_14_2019-12-15",1319,1319,5,"could_breed",17.8,0,"parent"
"BJ17053","32_14_2019-12-15","2020-01-11",50,"32","14","F",8,3,"one",3,13,"M","2019/2020",2,"BJ17053-32_14_2019-12-15",1321,1321,5,"could_breed",20.4,4.8,"parent"
"BJ17057","32_1_2019-12-15","2020-01-11",50,"32","1","F",8,3,"one",1,13,"M","2019/2020",1,"BJ17057-32_1_2019-12-15",1321,1321,5,"could_breed",20.4,4.8,"parent"
"BJ17057","32_1_2019-12-15","2020-01-09",68,"32","1","C",1,1,"one",1,11,"M","2019/2020",2,"BJ17057-32_1_2019-12-15",1319,1319,5,"could_breed",17.8,0,"parent"
"BJ17079","8_69_2019-11-18","2019-12-11",107,"8","69","M",13,1,"five",3,9,"F","2019/2020",10,"BJ17079-8_69_2019-11-18",1289,1289,5,"could_breed",17.4,0,"parent"
"BJ17079","8_69_2019-11-18","2019-12-12",64,"8","69","C",10,2,"five",3,10,"F","2019/2020",9,"BJ17079-8_69_2019-11-18",1290,1290,5,"could_breed",16.8,2.8,"parent"
"BJ17079","8_69_2019-11-18","2019-12-13",79.0000000000001,"8","69","F",6,3,"five",3,11,"F","2019/2020",10,"BJ17079-8_69_2019-11-18",1291,1291,5,"could_breed",20.1,6.2,"parent"
"BJ17098","42_21_2019-12-11","2020-01-04",75,"42","21","C",10,1,"one",4,10,"M","2019/2020",3,"BJ17098-42_21_2019-12-11",1313,1313,5,"could_breed",22.4,6.9,"parent"
"BJ17098","42_21_2019-12-11","2020-01-05",76,"42","21","M",13,2,"one",4,11,"M","2019/2020",9,"BJ17098-42_21_2019-12-11",1314,1314,5,"could_breed",20.6,3.8,"parent"
"BJ17098","42_21_2019-12-11","2020-01-06",60.9999999999999,"42","21","F",7,3,"one",4,12,"M","2019/2020",7,"BJ17098-42_21_2019-12-11",1315,1315,5,"could_breed",23.9,2.8,"parent"
"BJ17115","20_11_2017-12-24","2018-01-15",37,"20","11","F",6,1,"five",3,8,"M","2017/2018",5,"BJ17115-20_11_2017-12-24",593,593,3,"could_breed",22.4,2.1,"helper"
"BJ17115","20_11_2017-12-24","2018-01-18",29,"20","11","F",9,3,"five",2,11,"M","2017/2018",4,"BJ17115-20_11_2017-12-24",596,596,3,"could_breed",18.8,2.1,"helper"
"BJ17115","20_11_2017-12-24","2018-01-17",33,"20","11","C",12,2,"five",2,10,"M","2017/2018",3,"BJ17115-20_11_2017-12-24",595,595,3,"could_breed",20.3,5.8,"helper"
"BJ17141","11_34_2017-12-25","2018-01-24",34,"11","34","F",7,3,"five",2,16,"F","2017/2018",7,"BJ17141-11_34_2017-12-25",591,591,3,"could_breed",17.5,0,"parent"
"BJ17141","11_34_2017-12-25","2018-01-23",40,"11","34","C",1,2,"five",2,15,"F","2017/2018",3,"BJ17141-11_34_2017-12-25",590,590,3,"could_breed",13.9,0,"parent"
"BJ17141","11_34_2017-12-25","2018-01-22",31,"11","34","M",4,1,"five",2,14,"F","2017/2018",14,"BJ17141-11_34_2017-12-25",589,589,3,"could_breed",20.2,2.8,"parent"
"BJ17159","27_46_2017-10-18","2017-11-19",56,"27","46","C",1,3,"six",1,18,"M","2017/2018",3,"BJ17159-27_46_2017-10-18",522,522,3,"could_breed",13.4,1.9,"parent"
"BJ17159","27_46_2017-10-18","2017-11-18",52,"27","46","F",11,2,"six",1,17,"M","2017/2018",3,"BJ17159-27_46_2017-10-18",521,521,3,"could_breed",11.9,3.6,"parent"
"BJ17159","27_46_2017-10-18","2017-11-17",86,"27","46","M",4,1,"six",1,16,"M","2017/2018",1,"BJ17159-27_46_2017-10-18",520,520,3,"could_breed",7.2,2.7,"parent"
"BJ17160","27_51_2017-10-20","2017-11-19",56,"27","51","C",1,3,"six",1,16,"M","2017/2018",2,"BJ17160-27_51_2017-10-20",522,522,3,"could_breed",13.4,1.9,"parent"
"BJ17160","27_51_2017-10-20","2017-11-17",86,"27","51","M",4,1,"six",1,14,"M","2017/2018",1,"BJ17160-27_51_2017-10-20",520,520,3,"could_breed",7.2,2.7,"parent"
"BJ17160","27_51_2017-10-20","2017-11-18",52,"27","51","F",11,2,"six",1,15,"M","2017/2018",4,"BJ17160-27_51_2017-10-20",521,521,3,"could_breed",11.9,3.6,"parent"
"BJ17161","27_51_2017-10-20","2017-11-18",52,"27","51","F",11,2,"six",1,15,"M","2017/2018",5,"BJ17161-27_51_2017-10-20",521,521,3,"could_breed",11.9,3.6,"helper"
"BJ17161","27_51_2017-10-20","2017-11-19",56,"27","51","C",1,3,"six",1,16,"M","2017/2018",4,"BJ17161-27_51_2017-10-20",522,522,3,"could_breed",13.4,1.9,"helper"
"BJ17184","42_24_2017-12-08","2018-01-06",45,"42","24","C",12,2,"five",2,15,"M","2017/2018",1,"BJ17184-42_24_2017-12-08",565,565,3,"could_breed",20.2,1.9,"helper"
"BJ17184","42_24_2017-12-08","2018-01-05",42,"42","24","F",6,1,"five",2,14,"M","2017/2018",1,"BJ17184-42_24_2017-12-08",564,564,3,"could_breed",18.5,1.3,"helper"
"BJ17184","42_24_2017-12-08","2018-01-07",37,"42","24","F",9,3,"five",2,16,"M","2017/2018",3,"BJ17184-42_24_2017-12-08",566,566,3,"could_breed",18.4,1.3,"helper"
"BJ17189","11_24_2019-10-28","2019-11-24",93,"11","24","C",12,3,"six",2,13,"M","2019/2020",4,"BJ17189-11_24_2019-10-28",1247,1247,5,"could_breed",20.3,3.2,"helper"
"BJ17189","11_24_2017-10-11","2017-11-04",42,"11","24","M",5,2,"one",2,10,"M","2017/2018",4,"BJ17189-11_24_2017-10-11",497,497,3,"could_breed",22.6,3.1,"helper"
"BJ17189","11_24_2019-10-28","2019-11-22",60,"11","24","M",13,1,"six",2,11,"M","2019/2020",12,"BJ17189-11_24_2019-10-28",1245,1245,5,"could_breed",17.9,1.2,"helper"
"BJ17189","11_24_2017-10-11","2017-11-06",42,"11","24","F",9,3,"one",2,12,"M","2017/2018",3,"BJ17189-11_24_2017-10-11",499,499,3,"could_breed",17.5,1.3,"helper"
"BJ17189","11_24_2017-10-11","2017-11-03",47,"11","24","C",10,1,"one",2,9,"M","2017/2018",3,"BJ17189-11_24_2017-10-11",496,496,3,"could_breed",18.9,3.5,"helper"
"BJ17189","11_24_2019-10-28","2019-11-23",55.0000000000001,"11","24","F",7,2,"six",2,12,"M","2019/2020",11,"BJ17189-11_24_2019-10-28",1246,1246,5,"could_breed",17.9,3.7,"helper"
"BJ17200","7_28_2018-01-30","2018-02-24",43,"7","28","F",3,2,"six",2,10,"F","2017/2018",3,"BJ17200-7_28_2018-01-30",608,608,3,"could_breed",19.8,5.8,"helper"
"BJ17200","7_28_2018-01-30","2018-02-25",36,"7","28","M",4,3,"six",2,11,"F","2017/2018",4,"BJ17200-7_28_2018-01-30",609,609,3,"could_breed",12.4,4,"helper"
"BJ17200","7_28_2018-01-30","2018-02-23",32,"7","28","C",2,1,"six",2,9,"F","2017/2018",3,"BJ17200-7_28_2018-01-30",607,607,3,"could_breed",18.7,3.9,"helper"
"BJ17202","7_28_2018-01-30","2018-02-25",36,"7","28","M",4,3,"six",2,11,"F","2017/2018",3,"BJ17202-7_28_2018-01-30",609,609,3,"could_breed",12.4,4,"helper"
"BJ17202","7_28_2018-01-30","2018-02-24",43,"7","28","F",3,2,"six",2,10,"F","2017/2018",3,"BJ17202-7_28_2018-01-30",608,608,3,"could_breed",19.8,5.8,"helper"
"BJ17202","7_28_2018-01-30","2018-02-23",32,"7","28","C",2,1,"six",2,9,"F","2017/2018",1,"BJ17202-7_28_2018-01-30",607,607,3,"could_breed",18.7,3.9,"helper"
"BJ17211","32_14_2017-12-11","2018-01-11",43,"32","14","C",2,1,"two",1,17,"F","2017/2018",3,"BJ17211-32_14_2017-12-11",564,564,3,"could_breed",20.8,4.5,"parent"
"BJ17211","32_7_2019-12-15","2020-01-10",70.9999999999999,"32","7","M",13,2,"one",3,12,"F","2019/2020",6,"BJ17211-32_7_2019-12-15",1293,1293,5,"could_breed",19.2,2.6,"parent"
"BJ17211","32_14_2017-12-11","2018-01-13",38,"32","14","M",4,3,"two",1,19,"F","2017/2018",7,"BJ17211-32_14_2017-12-11",566,566,3,"could_breed",19.4,1.9,"parent"
"BJ17211","32_14_2017-12-11","2018-01-12",35,"32","14","F",8,2,"two",1,18,"F","2017/2018",6,"BJ17211-32_14_2017-12-11",565,565,3,"could_breed",19.1,1.7,"parent"
"BJ17211","32_7_2019-12-15","2020-01-11",50,"32","7","F",8,3,"one",3,13,"F","2019/2020",7,"BJ17211-32_7_2019-12-15",1294,1294,5,"could_breed",20.4,4.8,"parent"
"BJ17211","32_7_2019-12-15","2020-01-09",68,"32","7","C",1,1,"one",3,11,"F","2019/2020",7,"BJ17211-32_7_2019-12-15",1292,1292,5,"could_breed",17.8,0,"parent"
"BJ17227","37_58_2017-10-17","2017-11-12",46,"37","58","C",1,3,"six",3,12,"F","2017/2018",2,"BJ17227-37_58_2017-10-17",442,442,2,"could_breed",18.8,2.5,"helper"
"BJ17227","37_58_2017-10-17","2017-11-11",56,"37","58","F",11,2,"six",3,11,"F","2017/2018",3,"BJ17227-37_58_2017-10-17",441,441,2,"could_breed",14.5,1.6,"helper"
"BJ17245","31_34_2019-10-21","2019-11-14",79,"31","34","C",2,2,"three",2,9,"M","2019/2020",7,"BJ17245-31_34_2019-10-21",1249,1249,5,"could_breed",18,4.5,"parent"
"BJ17245","31_34_2019-10-21","2019-11-15",114,"31","34","M",13,3,"three",2,10,"M","2019/2020",4,"BJ17245-31_34_2019-10-21",1250,1250,5,"could_breed",16.8,3.2,"parent"
"BJ17258","27_10_2017-10-20","2017-11-17",86,"27","10","M",4,1,"six",2,14,"F","2017/2018",1,"BJ17258-27_10_2017-10-20",NA,808,3,"could_breed",7.2,2.7,"parent"
"BJ17258","27_10_2017-10-20","2017-11-18",52,"27","10","F",11,2,"six",2,15,"F","2017/2018",5,"BJ17258-27_10_2017-10-20",NA,809,3,"could_breed",11.9,3.6,"parent"
"BJ17258","27_10_2017-10-20","2017-11-19",56,"27","10","C",1,3,"six",2,16,"F","2017/2018",3,"BJ17258-27_10_2017-10-20",NA,810,3,"could_breed",13.4,1.9,"parent"
"BJ17259","27_11_2017-10-16","2017-11-19",56,"27","11","C",1,3,"six",2,20,"F","2017/2018",4,"BJ17259-27_11_2017-10-16",NA,810,3,"could_breed",13.4,1.9,"parent"
"BJ17259","27_10_2017-10-20","2017-11-19",56,"27","10","C",1,3,"six",2,16,"F","2017/2018",2,"BJ17259-27_10_2017-10-20",NA,810,3,"could_breed",13.4,1.9,"helper"
"BJ17259","27_11_2017-10-16","2017-11-17",86,"27","11","M",4,1,"six",2,18,"F","2017/2018",3,"BJ17259-27_11_2017-10-16",NA,808,3,"could_breed",7.2,2.7,"parent"
"BJ17259","27_10_2017-10-20","2017-11-17",86,"27","10","M",4,1,"six",2,14,"F","2017/2018",3,"BJ17259-27_10_2017-10-20",NA,808,3,"could_breed",7.2,2.7,"helper"
"BJ17259","27_11_2017-10-16","2017-11-18",52,"27","11","F",11,2,"six",2,19,"F","2017/2018",4,"BJ17259-27_11_2017-10-16",NA,809,3,"could_breed",11.9,3.6,"parent"
"BJ17289","7_25_2019-12-14","2020-01-06",65.0000000000001,"7","25","C",2,2,"three",4,9,"F","2019/2020",6,"BJ17289-7_25_2019-12-14",1198,1198,4,"could_breed",23.9,2.8,"parent"
"BJ17289","7_25_2019-12-14","2020-01-05",55.9999999999999,"7","25","F",3,1,"three",4,8,"F","2019/2020",8,"BJ17289-7_25_2019-12-14",1197,1197,4,"could_breed",17.5,4.5,"parent"
"BJ17289","7_25_2019-12-14","2020-01-08",69,"7","25","M",5,3,"three",4,11,"F","2019/2020",5,"BJ17289-7_25_2019-12-14",1200,1200,4,"could_breed",18.8,3.4,"parent"
"BJ17293","7_9_2017-12-11","2018-01-10",31,"7","9","F",6,3,"three",2,16,"F","2017/2018",7,"BJ17293-7_9_2017-12-11",471,471,2,"could_breed",15.7,2.9,"helper"
"BJ17293","7_9_2017-12-11","2018-01-09",36,"7","9","C",12,2,"three",2,15,"F","2017/2018",7,"BJ17293-7_9_2017-12-11",470,470,2,"could_breed",13,2.7,"helper"
"BJ17293","7_9_2017-12-11","2018-01-08",44,"7","9","F",7,1,"three",2,14,"F","2017/2018",3,"BJ17293-7_9_2017-12-11",469,469,2,"could_breed",22.7,4.6,"helper"
"BJ17294","7_9_2017-12-11","2018-01-09",36,"7","9","C",12,2,"three",2,15,"F","2017/2018",5,"BJ17294-7_9_2017-12-11",470,470,2,"could_breed",13,2.7,"helper"
"BJ17294","7_9_2017-12-11","2018-01-10",31,"7","9","F",6,3,"three",2,16,"F","2017/2018",7,"BJ17294-7_9_2017-12-11",471,471,2,"could_breed",15.7,2.9,"helper"
"BJ17294","7_9_2017-12-11","2018-01-08",44,"7","9","F",7,1,"three",2,14,"F","2017/2018",5,"BJ17294-7_9_2017-12-11",469,469,2,"could_breed",22.7,4.6,"helper"
"BJ17301","27_21_2019-10-07","2019-11-01",91,"27","21","M",5,3,"three",1,11,"M","2019/2020",3,"BJ17301-27_21_2019-10-07",1130,1130,4,"could_breed",17.7,2.8,"parent"
"BJ17301","27_21_2019-10-07","2019-10-30",78,"27","21","F",11,1,"three",1,9,"M","2019/2020",4,"BJ17301-27_21_2019-10-07",1128,1128,4,"could_breed",13.5,0,"parent"
"BJ17301","27_21_2019-10-07","2019-10-31",80,"27","21","C",1,2,"three",1,10,"M","2019/2020",1,"BJ17301-27_21_2019-10-07",1129,1129,4,"could_breed",15.9,0,"parent"
"BJ17302","27_46_2017-10-18","2017-11-17",86,"27","46","M",4,1,"six",1,16,"F","2017/2018",1,"BJ17302-27_46_2017-10-18",416,416,2,"could_breed",7.2,2.7,"helper"
"BJ17302","27_46_2017-10-18","2017-11-18",52,"27","46","F",11,2,"six",1,17,"F","2017/2018",2,"BJ17302-27_46_2017-10-18",417,417,2,"could_breed",11.9,3.6,"helper"
"BJ17304","71_37_2019-10-11","2019-11-04",61,"71","37","C",2,1,"two",2,11,"M","2019/2020",3,"BJ17304-71_37_2019-10-11",1125,1125,4,"could_breed",14.7,2,"helper"
"BJ17304","71_37_2019-10-11","2019-11-05",84,"71","37","F",7,2,"two",2,12,"M","2019/2020",2,"BJ17304-71_37_2019-10-11",1126,1126,4,"could_breed",25.5,8.3,"helper"
"BJ17304","71_37_2019-10-11","2019-11-06",75,"71","37","M",4,3,"two",2,13,"M","2019/2020",7,"BJ17304-71_37_2019-10-11",1127,1127,4,"could_breed",21.1,7.5,"helper"
"BJ17314","32_3_2019-12-17","2020-01-11",50,"32","3","F",8,3,"one",3,11,"M","2019/2020",11,"BJ17314-32_3_2019-12-17",1185,1185,4,"could_breed",20.4,4.8,"parent"
"BJ17314","32_3_2019-12-17","2020-01-09",68,"32","3","C",1,1,"one",3,9,"M","2019/2020",6,"BJ17314-32_3_2019-12-17",1183,1183,4,"could_breed",17.8,0,"parent"
"BJ17314","32_3_2019-12-17","2020-01-10",70.9999999999999,"32","3","M",13,2,"one",3,10,"M","2019/2020",14,"BJ17314-32_3_2019-12-17",1184,1184,4,"could_breed",19.2,2.6,"parent"
"BJ17316","27_17_2019-10-05","2019-10-31",80,"27","17","C",1,2,"three",2,12,"M","2019/2020",8,"BJ17316-27_17_2019-10-05",1114,1114,4,"could_breed",15.9,0,"parent"
"BJ17316","27_17_2019-10-05","2019-11-01",91,"27","17","M",5,3,"three",2,13,"M","2019/2020",11,"BJ17316-27_17_2019-10-05",1115,1115,4,"could_breed",17.7,2.8,"parent"
"BJ17316","27_17_2019-10-05","2019-10-30",78,"27","17","F",11,1,"three",2,11,"M","2019/2020",4,"BJ17316-27_17_2019-10-05",1113,1113,4,"could_breed",13.5,0,"parent"
"BJ17327","37_61_2019-10-16","2019-11-07",110,"37","61","C",12,1,"one",3,8,"F","2019/2020",3,"BJ17327-37_61_2019-10-16",1120,1120,4,"could_breed",20.1,3.1,"parent"
"BJ17327","37_61_2019-10-16","2019-11-09",77,"37","61","F",3,3,"one",3,10,"F","2019/2020",11,"BJ17327-37_61_2019-10-16",1122,1122,4,"could_breed",16.7,2.6,"parent"
"BJ17327","37_61_2019-10-16","2019-11-08",77,"37","61","M",5,2,"one",3,9,"F","2019/2020",3,"BJ17327-37_61_2019-10-16",1121,1121,4,"could_breed",15.1,3.2,"parent"
"BJ17330","43_26_2017-12-08","2017-12-31",38,"43","26","C",12,2,"five",2,9,"M","2017/2018",4,"BJ17330-43_26_2017-12-08",444,444,2,"could_breed",18.1,1.6,"helper"
"BJ17330","43_26_2017-12-08","2018-01-01",44,"43","26","F",9,3,"five",2,10,"M","2017/2018",4,"BJ17330-43_26_2017-12-08",445,445,2,"could_breed",19.1,4.5,"helper"
"BJ17330","43_26_2017-12-08","2017-12-30",39,"43","26","F",6,1,"five",2,8,"M","2017/2018",1,"BJ17330-43_26_2017-12-08",443,443,2,"could_breed",16.3,0,"helper"
"BJ17336","31_6A_2017-12-12","2018-01-02",41,"31","6A","C",10,1,"one",3,7,"M","2017/2018",4,"BJ17336-31_6A_2017-12-12",445,445,2,"could_breed",12.4,3.1,"helper"
"BJ17336","31_5_2017-12-13","2018-01-04",42,"31","5","F",9,3,"one",3,8,"M","2017/2018",1,"BJ17336-31_5_2017-12-13",447,447,2,"could_breed",20.2,7.1,"helper"
"BJ17340","43_1_2017-12-08","2017-12-31",38,"43","1","C",12,2,"five",2,9,"M","2017/2018",2,"BJ17340-43_1_2017-12-08",443,443,2,"could_breed",18.1,1.6,"helper"
"BJ17340","43_1_2017-12-08","2018-01-01",44,"43","1","F",9,3,"five",2,10,"M","2017/2018",2,"BJ17340-43_1_2017-12-08",444,444,2,"could_breed",19.1,4.5,"helper"
"BJ17344","32_14_2017-12-11","2018-01-11",43,"32","14","C",2,1,"two",1,17,"M","2017/2018",1,"BJ17344-32_14_2017-12-11",454,454,2,"could_breed",20.8,4.5,"helper"
"BJ17344","32_14_2017-12-11","2018-01-12",35,"32","14","F",8,2,"two",1,18,"M","2017/2018",2,"BJ17344-32_14_2017-12-11",455,455,2,"could_breed",19.1,1.7,"helper"
"BJ17344","32_14_2017-12-11","2018-01-13",38,"32","14","M",4,3,"two",1,19,"M","2017/2018",2,"BJ17344-32_14_2017-12-11",456,456,2,"could_breed",19.4,1.9,"helper"
"BJ17344","32_23_2019-12-16","2020-01-09",68,"32","23","C",1,1,"one",3,10,"M","2019/2020",7,"BJ17344-32_23_2019-12-16",1182,1182,4,"could_breed",17.8,0,"parent"
"BJ17344","32_23_2019-12-16","2020-01-11",50,"32","23","F",8,3,"one",3,12,"M","2019/2020",10,"BJ17344-32_23_2019-12-16",1184,1184,4,"could_breed",20.4,4.8,"parent"
"BJ17344","32_23_2019-12-16","2020-01-10",70.9999999999999,"32","23","M",13,2,"one",3,11,"M","2019/2020",8,"BJ17344-32_23_2019-12-16",1183,1183,4,"could_breed",19.2,2.6,"parent"
"BJ17354","37_2_2017-10-13","2017-11-12",46,"37","2","C",1,3,"six",2,13,"M","2017/2018",3,"BJ17354-37_2_2017-10-13",393,393,2,"could_breed",18.8,2.5,"helper"
"BJ17354","37_2_2017-10-13","2017-11-10",44,"37","2","M",4,1,"six",2,11,"M","2017/2018",1,"BJ17354-37_2_2017-10-13",391,391,2,"could_breed",13.5,3.4,"helper"
"BJ17354","37_2_2017-10-13","2017-11-11",56,"37","2","F",11,2,"six",2,12,"M","2017/2018",1,"BJ17354-37_2_2017-10-13",392,392,2,"could_breed",14.5,1.6,"helper"
"BJ17364","21_1_2019-10-19","2019-11-12",100,"21","1","F",9,2,"six",3,11,"F","2019/2020",5,"BJ17364-21_1_2019-10-19",1123,1123,4,"could_breed",21.3,3,"parent"
"BJ17374","43_25_2017-12-07","2018-01-01",44,"43","25","F",9,3,"five",1,12,"M","2017/2018",2,"BJ17374-43_25_2017-12-07",442,442,2,"could_breed",19.1,4.5,"helper"
"BJ17400","32_37_2019-12-16","2020-01-11",50,"32","37","F",8,3,"one",2,12,"F","2019/2020",3,"BJ17400-32_37_2019-12-16",1181,1181,4,"could_breed",20.4,4.8,"parent"
"BJ17400","32_37_2019-12-16","2020-01-09",68,"32","37","C",1,1,"one",2,10,"F","2019/2020",4,"BJ17400-32_37_2019-12-16",1179,1179,4,"could_breed",17.8,0,"parent"
"BJ17400","32_37_2019-12-16","2020-01-10",70.9999999999999,"32","37","M",13,2,"one",2,11,"F","2019/2020",4,"BJ17400-32_37_2019-12-16",1180,1180,4,"could_breed",19.2,2.6,"parent"
"BJ17400","31_37_2017-12-08","2018-01-02",41,"31","37","C",10,1,"one",2,11,"F","2017/2018",3,"BJ17400-31_37_2017-12-08",442,442,2,"could_breed",12.4,3.1,"helper"
"BJ17401","31_37_2017-12-08","2018-01-02",41,"31","37","C",10,1,"one",2,11,"M","2017/2018",2,"BJ17401-31_37_2017-12-08",442,442,2,"could_breed",12.4,3.1,"helper"
"BJ17414","27_10_2017-10-20","2017-11-17",86,"27","10","M",4,1,"six",2,14,"F","2017/2018",3,"BJ17414-27_10_2017-10-20",395,395,2,"could_breed",7.2,2.7,"helper"
"BJ17414","27_10_2017-10-20","2017-11-19",56,"27","10","C",1,3,"six",2,16,"F","2017/2018",3,"BJ17414-27_10_2017-10-20",397,397,2,"could_breed",13.4,1.9,"helper"
"BJ17414","27_10_2017-10-20","2017-11-18",52,"27","10","F",11,2,"six",2,15,"F","2017/2018",4,"BJ17414-27_10_2017-10-20",396,396,2,"could_breed",11.9,3.6,"helper"
"BJ17417","41_18_2019-12-13","2020-01-10",96.9999999999999,"41","18","F",6,2,"two",4,14,"F","2019/2020",16,"BJ17417-41_18_2019-12-13",1178,1178,4,"could_breed",19.2,2.6,"parent"
"BJ17417","41_18_2019-12-13","2020-01-08",69,"41","18","C",12,1,"two",4,12,"F","2019/2020",13,"BJ17417-41_18_2019-12-13",1176,1176,4,"could_breed",18.8,3.4,"parent"
"BJ17417","41_18_2019-12-13","2020-01-11",56,"41","18","M",5,3,"two",4,15,"F","2019/2020",8,"BJ17417-41_18_2019-12-13",1179,1179,4,"could_breed",20.4,4.8,"parent"
"BJ17418","37_7_2019-10-16","2019-11-09",77,"37","7","F",3,3,"one",2,10,"M","2019/2020",3,"BJ17418-37_7_2019-10-16",1116,1116,4,"could_breed",16.7,2.6,"parent"
"BJ17418","37_7_2019-10-16","2019-11-07",110,"37","7","C",12,1,"one",2,8,"M","2019/2020",9,"BJ17418-37_7_2019-10-16",1114,1114,4,"could_breed",20.1,3.1,"parent"
"BJ17431","8_1_2019-10-08","2019-11-02",71,"8","1","M",4,2,"four",1,11,"F","2019/2020",5,"BJ17431-8_1_2019-10-08",1109,1109,4,"could_breed",19.7,5.3,"parent"
"BJ17431","8_1_2019-10-08","2019-11-03",75,"8","1","C",1,3,"four",1,12,"F","2019/2020",2,"BJ17431-8_1_2019-10-08",1110,1110,4,"could_breed",22.5,0,"parent"
"BJ17454","42_24_2017-12-08","2018-01-06",45,"42","24","C",12,2,"five",2,15,"M","2017/2018",1,"BJ17454-42_24_2017-12-08",451,451,2,"could_breed",20.2,1.9,"helper"
"BJ17456","32_1_2017-12-11","2018-01-11",43,"32","1","C",2,1,"two",2,16,"F","2017/2018",1,"BJ17456-32_1_2017-12-11",456,456,2,"could_breed",20.8,4.5,"helper"
"BJ17460","37_59_2017-10-14","2017-11-12",46,"37","59","C",1,3,"six",3,14,"M","2017/2018",8,"BJ17460-37_59_2017-10-14",387,387,2,"could_breed",18.8,2.5,"helper"
